target_year,kecamatan,produksi_ton,pred_xgb_produksi_ton,pred_persistence_produksi_ton,pred_rf_produksi_ton,pred_xgb_luas_panen_bersih_ha,pred_rf_luas_panen_bersih_ha,pred_xgb_yield_t_ha,pred_rf_yield_t_ha,pred_deep_produksi_ton,pred_hybrid_harvest_ha,pred_hybrid_yield_t_ha,pred_hybrid_agronomic_produksi_ton,prediksi_final_produksi_ton_v8
2019,WULUHAN,30268.0,30553.453,30156.0,30040.697035931367,4977.107,4986.035237197949,6.1530433,6.065494184679806,30673.596,4984.249576477109,6.087381456037625,30341.028444110143,30341.028444110143
2020,AJUNG,48446.0,42108.73,42758.0,41474.61182137193,7669.2217,7696.962772101047,5.445112,5.626077933909333,40100.414,7688.640542033233,5.562739913136952,42769.9076209312,42769.9076209312
2020,AMBULU,26004.0,21964.422,22576.0,22498.443438963353,3605.519,3637.426035354687,6.03493,6.09234748794677,23505.137,3627.8539864670306,6.072251399697139,22029.241447221273,22029.241447221273
2020,ARJASA,17714.0,17635.758,16609.0,17807.94795308786,3177.5833,3229.5760035161043,5.5703793,5.727782555933862,15920.027,3213.978226875335,5.67269142521962,18231.906728438273,18231.906728438273
2020,BALUNG,39466.0,33475.504,34900.0,34561.42427626048,5469.9277,5639.520213100691,6.044772,6.113037883249684,34572.8,5588.642542725171,6.0891448282748915,34030.05383611201,34030.05383611201
2020,BANGSALSARI,51693.0,45603.395,48340.0,48255.45640063072,7457.0156,8040.175942814972,5.9137206,6.005564560937155,46104.016,7865.227896298605,5.973419248849873,46982.303712341076,46982.303712341076
2020,GUMUKMAS,45567.0,41366.387,43682.0,41470.40927423472,6628.47,6878.415470906624,5.72196,5.813526168195953,38959.81,6803.431967329949,5.781478033039527,39333.89246839699,39333.89246839699
2020,JELBUK,14072.0,14577.014,16211.0,15016.701064574247,2532.5085,2555.9116016981843,5.937529,6.0822690379670155,16174.927,2548.8906846652917,6.03161012667746,15373.914865421018,15373.914865421018
2020,JENGGAWAH,47096.0,41151.348,41901.0,41333.83126934195,6667.8677,6954.31760710706,5.9464436,6.0410115039384475,43583.92,6868.3826765374415,6.007912675085015,41264.64333970363,41264.64333970363
2020,JOMBANG,35719.0,41073.047,45634.0,42443.406037688685,6613.137,6860.362226346335,6.4357114,6.454163317926629,39750.68,6786.1948426221215,6.447705021779872,43755.38256555132,43755.38256555132
2020,KALISAT,24505.0,24251.578,27167.0,22964.008333542864,4193.0537,3955.568967885818,5.5150576,5.695806749458782,27951.986,4026.814415215385,5.6325444629462424,22681.21123773353,22681.21123773353
